WORK ID	SUBJECT 1	SUBJECT 2	SUBJECT 3	SUBJECT 4	SUBJECT 5	SUBJECT 6	SUBJECT 7	SUBJECT 8	SUBJECT 9
work_5905	#subject_science								
work_10305	#subject_documents								
work_10306	#subject_documents								
work_10307	#subject_documents								
work_10308	#subject_documents								
work_10309	#subject_law								
work_17146	#subject_law								
work_17147	#subject_law								
work_17148	#subject_law								
work_716	#subject_sermons	#subject_bible							
work_5910	#subject_sermons	#subject_hagiography							
work_5667	#subject_hagiography								
work_5988	#subject_bible								
work_717	#subject_law	#subject_theology							
work_10310	#subject_science								
work_10312	#subject_science								
work_10315	#subject_science								
work_10313	#subject_science								
work_10314	#subject_science								
work_10316	#subject_science								
work_10318	#subject_history	#subject_science							
work_10319	#subject_science								
work_10320	#subject_science	#subject_medicine							
work_10321	#subject_science								
work_10322	#subject_science								
work_10323	#subject_science	#subject_literature							
work_10324	#subject_science								
work_10326	#subject_science								
work_10327	#subject_science								
work_10328	#subject_science								
work_10329	#subject_science								
work_10331	#subject_science								
work_10332	#subject_science								
work_10333	#subject_science								
work_10334	#subject_science								
work_10335	#subject_science								
work_10336	#subject_science								
work_10343	#subject_science								
work_10344	#subject_science								
work_10345	#subject_science								
work_10346	#subject_science								
work_16030	#subject_science								
work_10338	#subject_science								
work_10342	#subject_science								
work_10349	#subject_science	#subject_medicine							
work_10337	#subject_science								
work_10339	#subject_science								
work_10340	#subject_science								
work_10341	#subject_science								
work_10350	#subject_science								
work_10351	#subject_science								
work_10352	#subject_science								
work_10353	#subject_literature	#subject_science							
work_10354	#subject_science								
work_10325	#subject_science	#subject_music	#subject_science	#subject_rhetoric					
work_10330	#subject_science	#subject_science							
work_10347	#subject_theology	#subject_science							
work_10355	#subject_science								
work_10356	#subject_science								
work_10357	#subject_science								
work_10358	#subject_science								
work_10360	#subject_science								
work_10359	#subject_science								
work_10361	#subject_science								
work_10362	#subject_science								
work_10363	#subject_science	#subject_science							
work_10364	#subject_science	#subject_science							
work_10365	#subject_science								
work_10366	#subject_science	#subject_science							
work_10367	#subject_science	#subject_music							
work_10368	#subject_science								
work_10369	#subject_science								
work_10370	#subject_science	#subject_science							
work_10373	#subject_science								
work_10374	#subject_science	#subject_science							
work_10375	#subject_science	#subject_science							
work_10376	#subject_science	#subject_science							
work_10378	#subject_science	#subject_science							
work_10377	#subject_science								
work_10380	#subject_science								
work_10381	#subject_science								
work_10382	#subject_science								
work_10383	#subject_science								
work_10384	#subject_science								
work_10388	#subject_science	#subject_magic							
work_10389	#subject_science								
work_10392	#subject_science								
work_10393	#subject_science								
work_10394	#subject_science								
work_10395	#subject_science								
work_10396	#subject_science								
work_10397	#subject_science								
work_10398	#subject_science								
work_10399	#subject_science								
work_10400	#subject_science								
work_10401	#subject_science								
work_10402	#subject_science								
work_10403	#subject_science	#subject_science							
work_10390	#subject_science								
work_10391	#subject_science								
work_10404	#subject_science								
work_10411	#subject_science								
work_10412	#subject_science								
work_10413	#subject_science								
work_10414	#subject_science	#subject_natural_history							
work_10406	#subject_science								
work_10407	#subject_science								
work_10408	#subject_science								
work_10415	#subject_science								
work_10405	#subject_science								
work_10409	#subject_science								
work_10410	#subject_science								
work_10416	#subject_science								
work_10417	#subject_science								
work_10418	#subject_science								
work_10372	#subject_science	#subject_science							
work_10379	#subject_medicine	#subject_bible	#subject_science	#subject_science					
work_10385	#subject_science	#subject_grammar	#subject_philosophy						
work_10386	#subject_science	#subject_science	#subject_history						
work_10387	#subject_science	#subject_music							
work_10421	#subject_theology								
work_10420	#subject_theology								
work_724	#subject_law								
work_5891	#subject_theology								
work_5892	#subject_theology								
work_5154	#subject_theology								
work_720	#subject_hagiography								
work_6007	#subject_theology								
work_5894	#subject_theology								
work_6312	#subject_monasticism_and_religious_orders								
work_722	#subject_theology								
work_721	#subject_theology								
work_5898	#subject_theology								
work_5884	#subject_theology								
work_3867	#subject_theology								
work_5663	#subject_theology								
work_5896	#subject_theology								
work_6048	#subject_theology								
work_5731	#subject_theology								
work_5900	#subject_theology								
work_5847	#subject_theology								
work_6006	#subject_theology								
work_3868	#subject_theology								
work_5901	#subject_theology								
work_5899	#subject_theology								
work_3869	#subject_theology								
work_5887	#subject_theology								
work_6011	#subject_theology								
work_6012	#subject_theology								
work_6008	#subject_theology								
work_5893	#subject_theology								
work_5885	#subject_theology								
work_6010	#subject_theology								
work_5897	#subject_theology								
work_6009	#subject_theology								
work_727	#subject_theology								
work_5889	#subject_theology								
work_5890	#subject_theology								
work_5895	#subject_theology								
work_5882	#subject_theology								
work_728	#subject_theology								
work_5883	#subject_theology								
work_5886	#subject_theology								
work_718	#subject_theology								
work_5155	#subject_theology								
work_725	#subject_hagiography								
work_726	#subject_theology								
work_723	#subject_theology								
work_6419	#subject_classical_literature								
work_6114	#subject_theology								
work_6115	#subject_theology	#subject_philosophy							
