metadata: hand UID,metadata: file URL,metadata: collection,metadata: ms ID,metadata: shelfmark,metadata: ms type,metadata: part name,metadata: part ID,overview: hands,overview: total hands,person: scribe ref,person: hand ID,person: person(s),person: person ID(s),locus: scope,locus: n,locus: locus,locus: from,locus: to,date: date,date: when,date: not before,date: not after,date: certainty,date: calendar,palaeography: script,palaeography: execution,palaeography: medium,palaeography: terms,palaeography: desc,palaeography: char,palaeography: characters,palaeography: ligature,palaeography: abbreviations,palaeography: corrections,palaeography: punctuation,palaeography: nota,palaeography: language
MS_Ashmole_46_hand_1,manuscript_351,Ashmole,MS_Ashmole_46,MS. Ashmole 46,manuscript,,MS_Ashmole_46,"Anglicana Formata with Secretary influence, in a consistent professional hand of the late fifteenth century. Typical double-compartment a, looped ascenders on d, l, b, and h, and sigma-shaped s. The g closed with a separate crossbar and the angular looped d with a triangular lower lobe suggest a hand with Secretary influences of the second half of the fifteenth century, perhaps the third quarter. In their edition of Lydgate's Lives of Ss Edmund and Fremund (2009), Anthony Bale and A.S.G. Edwards identify this scribe's hand in two other fifteenth century manuscripts of this text: British Library, MS Yates Thompson 47 and an un-numbered manuscript owned by the Duke of Norfolk. Bale and Edwards suggest this scribe was based in Bury St Edmunds, either within the Abbey or in a secular environment. Kathleen Scott identifies a total of ten manuscripts containing this hand, which she dubbs the 'Edmund-Fremund scribe', all containing works by Lydgate (Lydgate's Lives of Saints Edmund and Fremund, 1982). Four of these are copies of the Lives of Saints Edmund and Fremund. There is ongoing debate regarding the full extent of the scribe's contribution to British Library MS Harley 2255. The Quarto Catalogue suggests the manuscript shares a scribe with the presentation copy of The Lives of Ss Edmund and Fremund, British Library MS Harley 2278, however a comparison of the scripts suggests they were copied by different individuals, although likely in the same environment in Bury St Edmunds. MS Harley 2278 can confidently be dated to between 1434 and 1444 (due to its connection to Henry VI and his sojourn at Bury St Edmunds Abbey in 1434), whereas MS Ashmole 46 suggests a date of several decades later after 1461 (due to the replacement of references to Henry VI with the name of Edward IV). The dates therefore also make it unlikely that these two manuscripts shared a scribe.",1.0,,,,,,,,,,,,,,,,cursivaAntiquior,,,,,,,,,,,,
MS_Ashmole_52_hand_1,manuscript_353,Ashmole,MS_Ashmole_52,MS. Ashmole 52,manuscript,,MS_Ashmole_52,"A neat and compact textura hand, more formal than the writing used for most copies of this poem (Sawyer, 2020, 98).",1.0,,,,,,,,,,,,,,,,textualisNorthern,,,,,,,,,,,,
MS_Ashmole_59_hand_1,manuscript_356,Ashmole,MS_Ashmole_59,MS. Ashmole 59,part,MS. Ashmole 59 - flyleaves (i-ii),MS_Ashmole_59-flyleaves,Written by John Shirley.,,,,John Shirley,person_32160336,,,,,,,,,,,,,,,,,,,,,,,,
MS_Ashmole_59_hand_2,manuscript_356,Ashmole,MS_Ashmole_59,MS. Ashmole 59,part,MS. Ashmole 59 – Part 1 (fols. 1–133),MS_Ashmole_59-part1,"Predominantly in one hand, John Shirley (parchment flyleaves and folios 1-130r), in a consistent secretary script of the mid fifteenth century.",5.0,,,John Shirley,person_32160336,major,,,,,,,,,,,cursiva,,,,,,,,,,,,
MS_Ashmole_59_hand_3,manuscript_356,Ashmole,MS_Ashmole_59,MS. Ashmole 59,part,MS. Ashmole 59 – Part 1 (fols. 1–133),MS_Ashmole_59-part1,"A second fifteenth-century hand on folio 130v, also in a secretary script but displaying some anglicana influences.",5.0,,,,,minor,,,,,,,,,,,cursiva,,,,,,,,,,,,
MS_Ashmole_59_hand_4,manuscript_356,Ashmole,MS_Ashmole_59,MS. Ashmole 59,part,MS. Ashmole 59 – Part 1 (fols. 1–133),MS_Ashmole_59-part1,"A third hand on folio 131v, also of the fifteenth century, in a more formal anglicana script.",5.0,,,,,minor,,,,,,,,,,,cursivaAntiquior,,,,,,,,,,,,
MS_Ashmole_59_hand_5,manuscript_356,Ashmole,MS_Ashmole_59,MS. Ashmole 59,part,MS. Ashmole 59 – Part 1 (fols. 1–133),MS_Ashmole_59-part1,A fourth hand on folios 131v-132r in a scruffy secretary script of the late fifteenth-early sixteenth century.,5.0,,,,,minor,,,,,,,,,,,cursiva,,,,,,,,,,,,
MS_Ashmole_59_hand_6,manuscript_356,Ashmole,MS_Ashmole_59,MS. Ashmole 59,part,MS. Ashmole 59 – Part 1 (fols. 1–133),MS_Ashmole_59-part1,A fifth hand on folios 132v-133r and 134r in a neat secretary script of the mid fifteenth century.,5.0,,,,,minor,,,,,,,,,,,cursiva,,,,,,,,,,,,
MS_Ashmole_59_hand_7,manuscript_356,Ashmole,MS_Ashmole_59,MS. Ashmole 59,part,MS. Ashmole 59 – Part 2,MS_Ashmole_59-part2,"The hand changes noticeably at folio 143v. The first hand is an untidy cursive secretary of the sixteenth century. This hand copies the first sixteen pages without ruling and in varying levels of size and legibility, ending at the foot of folio 143v mid-stanza. The second hand continues the stanza at the top of folio 144r, in a neater secretary script with anglicana influences. This hand is more consistent in size and writes within frame ruling.",2.0,,,,,,,,,,,,,,,,cursiva,,,,,,,,,,,,
MS_Ashmole_60_hand_1,manuscript_358,Ashmole,MS_Ashmole_60,MS. Ashmole 60,manuscript,,MS_Ashmole_60,"One hand throughout, anglicana formata.",1.0,,,,,,,,,,,,,,,,cursivaAntiquior,,,,,,,,,,,,
MS_Ashmole_61_hand_1,manuscript_359,Ashmole,MS_Ashmole_61,MS. Ashmole 61,manuscript,,MS_Ashmole_61,"Anglicana with secretary /a/, by one scribe, signing as 'Rate' or 'Rathe'; possibly to be identified with one of the man named William Ratt or Rot(te) active in Leicester in the late fifteenth or early sixteenth centuries. Scribal drawings of fish and flowers throughout the manuscript have been associated with a device of Leicester's Corpus Christi guild (Blanchfield).",1.0,,,,,,,,,,,,,,,,cursivaAntiquior,,,,,,,,,,,,
MS_Ashmole_304_hand_1,manuscript_317,Ashmole,MS_Ashmole_304,MS. Ashmole 304,manuscript,,MS_Ashmole_304,"Written by Matthew Paris, except for fols. 53r-55v.",,,,Matthew Paris,person_34451801,,,,,,,,,,,,,,,,,,,,,,,,
MS_Ashmole_328_hand_1,manuscript_318,Ashmole,MS_Ashmole_328,MS. Ashmole 328,manuscript,,MS_Ashmole_328,"A neat, but in detail ill-formed, round hand: insular letter-forms are used for Latin as well as for OE down to p. 207, except that the insular form of h is not used either in Latin or in OE: descenders short, their ends curving to the left: eg and et ligatures, the e rising slightly above the line: long s initially and medially, low s finally: hyphens tend to slope upwards : i accented when doubled. Titles in Latin are in red rustic capitals: titles in OE are usually in the script and hand of the text.",,,,,,major,,,,,,,,,,,minusculeInsular,,,,,,,,,,,,
MS_Ashmole_328_hand_2,manuscript_318,Ashmole,MS_Ashmole_328,MS. Ashmole 328,manuscript,,MS_Ashmole_328,"Pp. 207-251, predominantly in Latin, style IV Anglo-Caroline by the same scribe (Baker and Lapidge, p. xvi)",,,,,,minor,,,,,,,,,,,minusculeCaroline,,,,,,,,,,,,
MS_Ashmole_340_hand_1,manuscript_323,Ashmole,MS_Ashmole_340,MS. Ashmole 340,part,MS. Ashmole 340 – Part 1,MS_Ashmole_340-part1,Several hands.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Ashmole_340_hand_2,manuscript_323,Ashmole,MS_Ashmole_340,MS. Ashmole 340,part,"MS. Ashmole 340 – Part 2, fols. 29-40",MS_Ashmole_340-part2,Hybrida,,,,,,,,,,,,,,,,,hybrida,,,,,,,,,,,,
MS_Ashmole_340_hand_3,manuscript_323,Ashmole,MS_Ashmole_340,MS. Ashmole 340,part,MS. Ashmole 340 – Part 3,MS_Ashmole_340-part3,"Fols. 41r-44v, secretary",,,,,,,,,,,,,,,,,cursiva,,,,,,,,,,,,
MS_Ashmole_340_hand_4,manuscript_323,Ashmole,MS_Ashmole_340,MS. Ashmole 340,part,MS. Ashmole 340 – Part 3,MS_Ashmole_340-part3,"Fols. 48r-55r, hybrida",,,,,,,,,,,,,,,,,hybrida,,,,,,,,,,,,
MS_Ashmole_340_hand_5,manuscript_323,Ashmole,MS_Ashmole_340,MS. Ashmole 340,part,MS. Ashmole 340 – Part 3,MS_Ashmole_340-part3,"Fols. 55r-57v, anglicana",,,,,,,,,,,,,,,,,cursivaAntiquior,,,,,,,,,,,,
MS_Ashmole_340_hand_6,manuscript_323,Ashmole,MS_Ashmole_340,MS. Ashmole 340,part,"MS. Ashmole 340 – Part 4, fols. 64-85",MS_Ashmole_340-part4,Written in secretary script mostly by Thomas Scalon (cf. MS. Ashmole 346 and MS. Ashmole 391).,,,,Thomas Scalon,person_5140,,,,,,,,,,,,,,,,,,,,,,,,
MS_Ashmole_340_hand_7,manuscript_323,Ashmole,MS_Ashmole_340,MS. Ashmole 340,part,MS. Ashmole 340 – Part 5,MS_Ashmole_340-part5,"Fols. 107r-108r signed 'Edmund Cheyne'; fols. 108v-109r, and part of fol. 110v probably in the same hand.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Ashmole_340_hand_8,manuscript_323,Ashmole,MS_Ashmole_340,MS. Ashmole 340,part,MS. Ashmole 340 – Part 5,MS_Ashmole_340-part5,Fol. 110r and 110v (top) in two other hands.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Ashmole_340_hand_9,manuscript_323,Ashmole,MS_Ashmole_340,MS. Ashmole 340,part,MS. Ashmole 340 – Part 5,MS_Ashmole_340-part5,"Fols. 94r-104v by several hands, one writing the marginal notes in MS. Ashmole 346",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Ashmole_342_hand_1,manuscript_325,Ashmole,MS_Ashmole_342,MS. Ashmole 342,part,MS. Ashmole 342 – Part E (fols. 115-137),MS_Ashmole_342-part5,Two different hands.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Ashmole_370_hand_1,manuscript_336,Ashmole,MS_Ashmole_370,MS. Ashmole 370,manuscript,,MS_Ashmole_370,Textualis.,,,,,,major,,,,,,,,,,,textualisNorthern,,,,,,,,,,,,
MS_Ashmole_370_hand_2,manuscript_336,Ashmole,MS_Ashmole_370,MS. Ashmole 370,manuscript,,MS_Ashmole_370,"Added texts (fols. 24r-v, 25v, 27v, 28r-v): several informal anglicana hands.",,,,,,minor,,,,,,,,,,,cursivaAntiquior,,,,,,,,,,,,
MS_Ashmole_396_hand_1,manuscript_341,Ashmole,MS_Ashmole_396,MS. Ashmole 396,part,MS. Ashmole 396 || Part A || (fols. 1r-56v; 70r-203v),MS_Ashmole_396-part1,"In the first half, fols. 1-56: one hand, writing in a neat secretary script with typical single-compartment a, short r sitting above the line, kidney-shaped s, and g with its head closed by a separate line and its open tail curling to the left. In the second half, fols. 70-203: for the majority of the codicological unit, the hand is the same as the first half of the codicological unit. Scribe 2 appears only on fols. 89v-91r to copy part of item 7 Treatise on the four humours. This hand writes in a more compact secretary with distinctive thick downstrokes on the letters f and long s. Scribe 3 appears only on folio 91v to copy item 8, Notes on the zodiac signs. This hand writes in a smaller and more ornate secretary script with more broken strokes, and underlines the zodiac lines in red. This text is corrected by Scribe 1.",3.0,,,,,,,,,,,,,,,,cursiva,,,,,,,,,,,,
MS_Ashmole_396_hand_2,manuscript_341,Ashmole,MS_Ashmole_396,MS. Ashmole 396,part,MS. Ashmole 396 || Part B ||,MS_Ashmole_396-part2,"One hand for both the tables and explanatory notes, in a neat anglicana formata. Notable features are the two-compartment a, anglicana w, and zetoid r.",1.0,,,,,,,,,,,,,,,,cursiva,,,,,,,,,,,,
MS_Ashmole_399_hand_1,manuscript_343,Ashmole,MS_Ashmole_399,MS. Ashmole 399,part,"MS. Ashmole 399 – Part 1 (fols. 1–32, 35–71)",MS_Ashmole_399-part1,"The scribe of texts on fols. 14r-15r, 16v-17r, 17v (?), 18v-21v (the Fünfbildserie texts), and 25–29 has been identified as the principal scribe of the Hereford Map (Parkes, 2006).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Ashmole_764_hand_1,manuscript_369,Ashmole,MS_Ashmole_764,MS. Ashmole 764,manuscript,,MS_Ashmole_764,"Written with calligraphic flourishes in England by Ricardus Franciscus. Fols. 123–36v added in England, 15th century, late. (Pächt and Alexander i. 726)",,,,Ricardus Franciscus,person_49144228,,,,,,,,,,,,,,,,,,,,,,,,
MS_Ashmole_828_hand_1,manuscript_392,Ashmole,MS_Ashmole_828,MS. Ashmole 828,manuscript,,MS_Ashmole_828,"Northern French textualis formata (textus rotundus), by a single hand.",1.0,,,,,,,,,,,,,,,,textualisNorthern,,,,,,,,,,,,
MS_Ashmole_1282_hand_1,manuscript_224,Ashmole,MS_Ashmole_1282,MS. Ashmole 1282,manuscript,,MS_Ashmole_1282,Formal Gothic book hand; dark brown ink.,,,,,,,,,,,,,,,,,textualisNorthern,formata,,,,,,,,,,,
MS_Ashmole_1291_hand_1,manuscript_230,Ashmole,MS_Ashmole_1291,MS. Ashmole 1291,manuscript,,MS_Ashmole_1291,"Gothic textualis, by three main scribes: (i) most of the text is by one scribe, (ii) another wrote the Hours of the Holy Spirit (fols. 16–39), but their decoration appears to be identical, and thus they were doubtless contemporaries; (iii) a third scribe added the final text, fols. 196–212.",3.0,,,,,,,,,,,,,,,,textualisNorthern,,,,,,,,,,,,
MS_Ashmole_1404_hand_1,manuscript_245,Ashmole,MS_Ashmole_1404,MS. Ashmole 1404,manuscript,,MS_Ashmole_1404,"One principle scribe writes folios 2r-208r: anglicana with secretary a and g, in a neat and consistent hand, from the first half of the fifteenth century. Contemporary glosses in the same hand and script. A second hand writes the medical recipes on folio 208v: anglicana, in a less formal hand, from the mid fifteenth century.",1.0,,,,,,,,,,,,,,,,cursivaAntiquior,,,,,,,,,,,,
MS_Ashmole_1431_hand_1,manuscript_253,Ashmole,MS_Ashmole_1431,MS. Ashmole 1431,manuscript-with-fragment,"MS. Ashmole 1431, fols. 1–2",MS_Ashmole_1431,"English Caroline minuscule. Ker, English manuscripts in the century after the Norman Conquest (1960), p. 30, classifies this as an example of the Christ Church script used at St Augustine’s. Dodwell, The Canterbury school of illumination, 1066–1200 (1954), p. 26, suggests that the hand can also be found in Cambridge, Trinity College, MS. O.2.51, part 2 (Priscian). Gameson, English manuscript art in the late eleventh century: Canterbury and its context, pp. 114, 125 affirms this, suggesting also that the artist might be the same as Durham, Cathedral Library, MS B.II.16.",,,,,,,,,,,,,,,,,minusculeCaroline,,,,,,,,,,,,
MS_Ashmole_1431_hand_2,manuscript_253,Ashmole,MS_Ashmole_1431,MS. Ashmole 1431,fragment,"MS. Ashmole 1431, fols. 1–2",MS_Ashmole_1431-endleaves,Gothic textualis.,,,,,,,,,,,,,,,,,textualisNorthern,,,,,,,,,,,,
MS_Ashmole_1511_hand_1,manuscript_290,Ashmole,MS_Ashmole_1511,MS. Ashmole 1511,manuscript,,MS_Ashmole_1511,"Formal early gothic book hand (textualis formata). Mostly by one scribe, with occasional passages and corrections by another hand (most extensively fol. 48r-v, but see also e.g. fols. 29r, 40r, 46r, 49r, 58r, 86r); fol. 9v by a third scribe.",,,,,,,,,,,,,,,,,textualisNorthern,formata,,,,,,,,,,,
MS_Ashmole_1517_hand_1,manuscript_293,Ashmole,MS_Ashmole_1517,MS. Ashmole 1517,manuscript,,MS_Ashmole_1517,"at least two different scribes, one responsible for New Testament, writing large, even, upright, highly professional textura; the second responsible for the table of lections and Old Testament lectionary, writing a more informal textura; black and brown ink",,,,,,,,,,,,,,,,,textualisNorthern,,,,,,,,,,,,
MS_Ashmole_1522_hand_1,manuscript_297,Ashmole,MS_Ashmole_1522,MS. Ashmole 1522,manuscript,,MS_Ashmole_1522,Textualis; one hand.,1.0,,,,,,,,,,,,,,,,textualisNorthern,,,,,,,,,,,,
MS_Ashmole_1523_hand_1,manuscript_298,Ashmole,MS_Ashmole_1523,MS. Ashmole 1523,manuscript,,MS_Ashmole_1523,Large formal Gothic book hands of the 14th and 15th centuries; black and brown ink.,,,,,,,,,,,,,,,,,textualisNorthern,formata,,,,,,,,,,,
MS_Ashmole_1525_hand_1,manuscript_300,Ashmole,MS_Ashmole_1525,MS. Ashmole 1525,manuscript-composite,MS. Ashmole 1525 - endleaves (fols. 185-6),MS_Ashmole_1525,"Large formal Gothic book hands, the work of several scribes; black and brown ink.",,,,,,,,,,,,,,,,,textualisNorthern,formata,,,,,,,,,,,
MS_Ashmole_1752star_hand_1,manuscript_9792,Ashmole,MS_Ashmole_1752star,MS. Ashmole 1752*,manuscript,,MS_Ashmole_1752star,Formal textualis.,,,,,,,,,,,,,,,,,textualisNorthern,formata,,,,,,,,,,,
MS_Ashmole_1796_hand_1,manuscript_307,Ashmole,MS_Ashmole_1796,MS. Ashmole 1796,manuscript,,MS_Ashmole_1796,Textualis libraria,,,,,,,,,,,,,,,,,textualisNorthern,,,,,,,,,,,,
MS_Auct_F_1_10_hand_1,manuscript_588,Auct F,MS_Auct_F_1_10,MS. Auct. F. 1. 10,manuscript,,MS_Auct_F_1_10,Humanistic script (Pächt and Alexander ii. 286),,,,,,,,,,,,,,,,,humanistica,,,,,,,,,,,,
MS_Auct_F_5_26_hand_1,manuscript_697,Auct F,MS_Auct_F_5_26,MS. Auct. F. 5. 26,manuscript,,MS_Auct_F_5_26,"Written in a Gothic book-hand by a scribe who is known to have worked with Henry Mere on MS. Bodl. 281 and who collaborated with a group of scribes in the 1460s (including William Salomon) on Oxford, Exeter College, MSS. 51-68. The scribe's handwriting is similar to Mere’s: g has an upright stem which ascends pronouncedly above the horizontal stroke; a has two compartments; and i at the beginning of a word is often written as if it were a majuscule. The punctuation is very noticeable and there is a light, but clear, diagonal stroke dotting i. The scribe used black ink, with titles in red, and wrote many of the notes in the margin. David Rundle identifies the scribe as William Osborne (see Rundle, 'The Playpen: Reform, Experimentation and the Memory of Humfrey, Duke of Gloucester in the Registry of the University of Oxford', in Books and Bookmen in Early Modern Britain: Essays Presented to James P. Carley, ed. by James Willoughby and Jeremy Catto [Toronto: Pontifical Institute of Mediaeval Studies, 2018], pp. 28 and 37)",,,,Henry Mere; William Salomon; William Osborne,person_495 person_4334,,,,,,,,,,,,gothicoAntiqua,,,,,,,,,,,,
MS_Auct_F_5_26_hand_2,manuscript_697,Auct F,MS_Auct_F_5_26,MS. Auct. F. 5. 26,manuscript,,MS_Auct_F_5_26,"The contents list on p. x is likely to have been added to the manuscript not long after the main text was completed. Rundle argues that the scribe who added the contents list was John Manyngham (Rundle, 'The Playpen' [2018], pp. 38-39) and that Manyngham also wrote the word 'EXPLICIT' on p. 93 and was responsible for the corrections on pp. 9, 14, 6, 20, 39, 49, 91, 107, ?108, ?123, 131, 175, 189, 194, 204 and 206. The contents list is written in a script that experiments with Humanist letter-forms (note also the unusual g written with one stroke and looking something like a q written diagonally)",,,,John Manyngham,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Auct_F_5_26_hand_3,manuscript_697,Auct F,MS_Auct_F_5_26,MS. Auct. F. 5. 26,manuscript,,MS_Auct_F_5_26,"Another hand, in a small, lightly written Gothic script, corrected the text (e.g. pp. 119, 120, 121, 131, 203, etc.)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Auct_F_5_26_hand_4,manuscript_697,Auct F,MS_Auct_F_5_26,MS. Auct. F. 5. 26,manuscript,,MS_Auct_F_5_26,"Albinia de la Mare suggested that one of the annotators in this manuscript also wrote a note on fol. 113 of MS. Selden Supra 22 (Duke Humfrey’s Library & the Divinity School 1488–1988 [Oxford, 1988], p. 66). Building on this identification, Rundle observes that a note on p. 122 of MS. Auct. F. 5. 26 may well be in the same hand, and that the maniculae with narrow cuffs and bases drawn with a jagged line on pp. 36, 98, 126, 191 in MS. Auct. F. 5. 26 resemble those found in MS. Selden Supra 22 on fols 113 and 156. Similarly, a flower nota-mark in MS. Auct. F. 5. 26 (p. 125; cf. pp. 37 and 131) is comparable to that on fol. 17 of MS. Selden Supra 22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Auct_F_5_26_hand_5,manuscript_697,Auct F,MS_Auct_F_5_26,MS. Auct. F. 5. 26,manuscript,,MS_Auct_F_5_26,"Other annotations include those in a large 16th-century hand in black ink concentrated in Item 1, marking subject-matter (pp. 9, 12, 14, 18, 19, 30, 32, 33, 34, 36, 42, 51). At the front of the volume (pp. v-vii), another mid-16th century hand adds notes mainly on Item 1, offering quotations that follow the work’s line of argument",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Auct_D_1_9_hand_1,manuscript_420,Auct_D,MS_Auct_D_1_9,MS. Auct. D. 1. 9,manuscript,,MS_Auct_D_1_9,Two contemporary scribes (cf. f. 133).,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Auct_D_1_20_hand_1,manuscript_413,Auct_D,MS_Auct_D_1_20,MS. Auct. D. 1. 20,manuscript,,MS_Auct_D_1_20,Carolingian minuscule by more than one hand (Bischoff).,,,,,,major,,,,,,,,,,,minusculeCaroline,,,,,,,,,,,,
MS_Auct_D_1_20_hand_2,manuscript_413,Auct_D,MS_Auct_D_1_20,MS. Auct. D. 1. 20,manuscript,,MS_Auct_D_1_20,Rubrics in rustic capitals.,,,,,,minor,,,,,,,,,,,capitalsRustic,,,,,,,,,,,,
MS_Auct_D_2_2_hand_1,manuscript_432,Auct_D,MS_Auct_D_2_2,MS. Auct. D. 2. 2,manuscript,,MS_Auct_D_2_2,Formal Gothic book hand.,,,,,,,,,,,,,,,,,textualisNorthern,formata,,,,,,,,,,,
MS_Auct_D_2_5_hand_1,manuscript_437,Auct_D,MS_Auct_D_2_5,MS. Auct. D. 2. 5,manuscript,,MS_Auct_D_2_5,"Large formal Gothic book hand, black ink",,,,,,,,,,,,,,,,,textualisNorthern,formata,,,,,,,,,,,
MS_Auct_D_2_6_hand_1,manuscript_438,Auct_D,MS_Auct_D_2_6,MS. Auct. D. 2. 6,part,MS. Auct. D. 2. 6 – Part 1,MS_Auct_D_2_6-part1,"English Caroline minuscule; red, blue, green and brown ink. The scribe was identified by Thomson (1982, p. 29) with the scribe of Cambridge, University Library MS. Dd. 8. 6 (which was at St Albans in the 13th century), and part of Hereford Cathedral Library MS. O. I. 8.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Auct_D_2_6_hand_2,manuscript_438,Auct_D,MS_Auct_D_2_6,MS. Auct. D. 2. 6,part,MS. Auct. D. 2. 6 – Part 2 (fols. 9–155),MS_Auct_D_2_6-part2,Round English Caroline minuscule; titles in rustic capitals; brown ink.,,,,,,,,,,,,,,,,,minusculeCaroline,,,,,,,,,,,,
MS_Auct_D_2_6_hand_3,manuscript_438,Auct_D,MS_Auct_D_2_6,MS. Auct. D. 2. 6,part,MS. Auct. D. 2. 6 – Part 3 (fols. 156–200),MS_Auct_D_2_6-part3,Formal early-Gothic book hand; brown ink.,,,,,,,,,,,,,,,,,textualisNorthern,formata,,,,,,,,,,,
